age,breeder,category,certificate,cleaned_strings,description,details,gender,gpt_dict,image_path,image_url,in_stock,length_cm,length_inches,link,multiple_fish,out_of_stock,price,sku,split,tags,tags_from_category,tags_from_title,tags_list,title,uuid,variety,source
,,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi', 'Yamato Nishiki']",,,,,,,nextdaykoi_data/64c0429e_8”_Imported_Yamato_Nishiki_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/05/2025.05.02_X_19_10-58.jpg,,,8”,https://nextdaykoi.com/product/8-imported-yamato-nishiki-butterfly-koi-8/,False,,$340.00,H0502X191012,,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi', 'Yamato Nishiki']","['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi', 'Yamato Nishiki']","['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi', 'Yamato Nishiki']",,8” Imported Yamato Nishiki Butterfly Koi,64c0429e,,nextdaykoi
,,"['All Hikari Koi', 'Butterfly Koi', ""Crystal's Featured Fish"", 'Hikarimoyo', 'Imported Koi', 'Kikokuryu', 'Koi', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/20143f45_8”_Imported_Kikokuryu_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/05/2025.05.02_X_19_10-53.jpg,,,8”,https://nextdaykoi.com/product/8-imported-kikokuryu-butterfly-koi-10/,False,,$340.00,H0502X191011,,"['All Hikari Koi', 'Butterfly Koi', '""Crystal\'s Featured Fish""', 'Hikarimoyo', 'Imported Koi', 'Kikokuryu', 'Koi', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Butterfly Koi', '""Crystal\'s Featured Fish""', 'Hikarimoyo', 'Imported Koi', 'Kikokuryu', 'Koi', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Butterfly Koi', '""Crystal\'s Featured Fish""', 'Hikarimoyo', 'Imported Koi', 'Kikokuryu', 'Koi', 'Single Fish', 'Single Koi']",,8” Imported Kikokuryu Butterfly Koi,20143f45,,nextdaykoi
,,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi', 'Yamato Nishiki']",,,,,,,nextdaykoi_data/46762047_8”_Imported_Yamato_Nishiki_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/05/2025.05.02_X_19_10-48.jpg,,,8”,https://nextdaykoi.com/product/8-imported-yamato-nishiki-butterfly-koi-7/,False,,$340.00,H0502X191010,,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi', 'Yamato Nishiki']","['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi', 'Yamato Nishiki']","['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi', 'Yamato Nishiki']",,8” Imported Yamato Nishiki Butterfly Koi,46762047,,nextdaykoi
,,"['All Hikari Koi', 'Butterfly Koi', 'Heisei Nishik', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/51e0436c_8”_Imported_Heisei_Nishiki_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/05/2025.05.02_X_19_10-43.jpg,,,8”,https://nextdaykoi.com/product/8-imported-heisei-nishiki-butterfly-koi-10/,False,,$340.00,H0502X191009,,"['All Hikari Koi', 'Butterfly Koi', 'Heisei Nishik', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Butterfly Koi', 'Heisei Nishik', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Butterfly Koi', 'Heisei Nishik', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",,8” Imported Heisei Nishiki Butterfly Koi,51e0436c,,nextdaykoi
,,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi', 'Yamabuki']",,,,,,,nextdaykoi_data/1eee5f03_8”_Imported_Gin_Rin_Yamabuki_Ogon_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/05/2025.05.02_X_19_10-38.jpg,,,8”,https://nextdaykoi.com/product/8-imported-gin-rin-yamabuki-ogon-butterfly-koi/,False,,$340.00,H0502X191008,,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi', 'Yamabuki']","['All Hikari Koi', 'Butterfly Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi', 'Yamabuki']","['All Hikari Koi', 'Butterfly Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi', 'Yamabuki']",,8” Imported Gin Rin Yamabuki Ogon Butterfly Koi,1eee5f03,,nextdaykoi
,,"['All Hikari Koi', 'Butterfly Koi', ""Crystal's Featured Fish"", 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/0b9d5cdf_8”_Imported_Lemon_Hariwake_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/05/2025.05.02_X_19_10-33.jpg,,,8”,https://nextdaykoi.com/product/8-imported-lemon-hariwake-butterfly-koi-2/,False,,$340.00,H0502X191007,,"['All Hikari Koi', 'Butterfly Koi', '""Crystal\'s Featured Fish""', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Butterfly Koi', '""Crystal\'s Featured Fish""', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Butterfly Koi', '""Crystal\'s Featured Fish""', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",,8” Imported Lemon Hariwake Butterfly Koi,0b9d5cdf,,nextdaykoi
,,"['Butterfly Koi', 'Imported Koi', 'Kawarimono', 'Koi', 'Single Fish', 'Single Koi', 'Soragoi']",,,,,,,nextdaykoi_data/e2c71072_8”_Imported_Gin_Rin_Soragoi_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/05/2025.05.02_X_19_10-28.jpg,,,8”,https://nextdaykoi.com/product/8-imported-gin-rin-soragoi-butterfly-koi-2/,False,,$340.00,H0502X191006,,"['Butterfly Koi', 'Imported Koi', 'Kawarimono', 'Koi', 'Single Fish', 'Single Koi', 'Soragoi']","['Butterfly Koi', 'Imported Koi', 'Kawarimono', 'Koi', 'Single Fish', 'Single Koi', 'Soragoi']","['Butterfly Koi', 'Imported Koi', 'Kawarimono', 'Koi', 'Single Fish', 'Single Koi', 'Soragoi']",,8” Imported Gin Rin Soragoi Butterfly Koi,e2c71072,,nextdaykoi
,,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Kin Kikokuryu', 'Koi', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/286e4e19_8”_Imported_Kin_Kikokuryu_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/05/2025.05.02_X_19_10-23.jpg,,,8”,https://nextdaykoi.com/product/8-imported-kin-kikokuryu-butterfly-koi-27/,False,,$340.00,H0502X191005,,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Kin Kikokuryu', 'Koi', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Kin Kikokuryu', 'Koi', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Kin Kikokuryu', 'Koi', 'Single Fish', 'Single Koi']",,8” Imported Kin Kikokuryu Butterfly Koi,286e4e19,,nextdaykoi
,,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Platinum Ogon', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/1a2903a7_8”_Imported_Doitsu_Platinum_Ogon_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/05/2025.05.02_X_19_10-18.jpg,,,8”,https://nextdaykoi.com/product/8-imported-doitsu-platinum-ogon-butterfly-koi-11/,False,,$340.00,H0502X191004,,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Platinum Ogon', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Butterfly Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Platinum Ogon', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Butterfly Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Platinum Ogon', 'Single Fish', 'Single Koi']",,8” Imported Doitsu Platinum Ogon Butterfly Koi,1a2903a7,,nextdaykoi
,,"['Butterfly Koi', 'Chagoi', 'Imported Koi', 'Kawarimono', 'Koi', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/c2103973_9”_Imported_Chagoi_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/05/2025.05.02_X_19_10-2.jpg,,,9”,https://nextdaykoi.com/product/9-imported-chagoi-butterfly-koi/,False,,$340.00,H0502X191001,,"['Butterfly Koi', 'Chagoi', 'Imported Koi', 'Kawarimono', 'Koi', 'Single Fish', 'Single Koi']","['Butterfly Koi', 'Chagoi', 'Imported Koi', 'Kawarimono', 'Koi', 'Single Fish', 'Single Koi']","['Butterfly Koi', 'Chagoi', 'Imported Koi', 'Kawarimono', 'Koi', 'Single Fish', 'Single Koi']",,9” Imported Chagoi Butterfly Koi,c2103973,,nextdaykoi
,,"['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Kikusui', 'Koi', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/ea874a69_8”_Imported_Kikusui.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/05/2025.05.02_X_21_10-76.jpg,,,8”,https://nextdaykoi.com/product/8-imported-kikusui-2/,False,,$225.00,H0502X211015,,"['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Kikusui', 'Koi', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Kikusui', 'Koi', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Kikusui', 'Koi', 'Single Fish', 'Single Koi']",,8” Imported Kikusui,ea874a69,,nextdaykoi
,,"[""Crystal's Featured Fish"", 'Imported Koi', 'Kawarimono', 'Koi', 'Single Fish', 'Single Koi', 'Soragoi']",,,,,,,nextdaykoi_data/878f4732_8”_Imported_Gin_Rin_Soragoi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/05/2025.05.02_X_21_10-71.jpg,,,8”,https://nextdaykoi.com/product/8-imported-gin-rin-soragoi-5/,False,,$225.00,H0502X211014,,"['""Crystal\'s Featured Fish""', 'Imported Koi', 'Kawarimono', 'Koi', 'Single Fish', 'Single Koi', 'Soragoi']","['""Crystal\'s Featured Fish""', 'Imported Koi', 'Kawarimono', 'Koi', 'Single Fish', 'Single Koi', 'Soragoi']","['""Crystal\'s Featured Fish""', 'Imported Koi', 'Kawarimono', 'Koi', 'Single Fish', 'Single Koi', 'Soragoi']",,8” Imported Gin Rin Soragoi,878f4732,,nextdaykoi
,,"['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/12ea6c70_8”_Imported_Doitsu_Kujaku.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/05/2025.05.02_X_21_10-66.jpg,,,8”,https://nextdaykoi.com/product/8-imported-doitsu-kujaku/,False,,$225.00,H0502X211013,,"['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']",,8” Imported Doitsu Kujaku,12ea6c70,,nextdaykoi
,,"['Gosanke', 'Imported Koi', 'Koi', 'Showa', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/d1f8d640_8”_Imported_Showa.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/05/2025.05.02_X_21_10-61.jpg,,,8”,https://nextdaykoi.com/product/8-imported-showa-6/,False,,$225.00,H0502X211012,,"['Gosanke', 'Imported Koi', 'Koi', 'Showa', 'Single Fish', 'Single Koi']","['Gosanke', 'Imported Koi', 'Koi', 'Showa', 'Single Fish', 'Single Koi']","['Gosanke', 'Imported Koi', 'Koi', 'Showa', 'Single Fish', 'Single Koi']",,8” Imported Showa,d1f8d640,,nextdaykoi
,,"['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/44ee6f42_7.5”_Imported_Gin_Rin_Kujaku.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/05/2025.05.02_X_21_10-55.jpg,,,7.5”,https://nextdaykoi.com/product/7-5-imported-gin-rin-kujaku-2/,False,,$225.00,H0502X211011,,"['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']",,7.5” Imported Gin Rin Kujaku,44ee6f42,,nextdaykoi
,,"['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Kikusui', 'Koi', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/2846b0a8_7.5”_Imported_Kikusui.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/05/2025.05.02_X_21_10-50.jpg,,,7.5”,https://nextdaykoi.com/product/7-5-imported-kikusui-3/,False,,$225.00,H0502X211010,,"['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Kikusui', 'Koi', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Kikusui', 'Koi', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Kikusui', 'Koi', 'Single Fish', 'Single Koi']",,7.5” Imported Kikusui,2846b0a8,,nextdaykoi
,,"['Asagi and Shusui', 'Imported Koi', 'Koi', 'Shusui', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/5e0b7919_7.5”_Imported_Shusui.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/05/2025.05.02_X_21_10-45.jpg,,,7.5”,https://nextdaykoi.com/product/7-5-imported-shusui/,False,,$225.00,H0502X211009,,"['Asagi and Shusui', 'Imported Koi', 'Koi', 'Shusui', 'Single Fish', 'Single Koi']","['Asagi and Shusui', 'Imported Koi', 'Koi', 'Shusui', 'Single Fish', 'Single Koi']","['Asagi and Shusui', 'Imported Koi', 'Koi', 'Shusui', 'Single Fish', 'Single Koi']",,7.5” Imported Shusui,5e0b7919,,nextdaykoi
,,"['All Hikari Koi', ""Crystal's Featured Fish"", 'Hikarimoyo', 'Imported Koi', 'Kikusui', 'Koi', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/6efaa88c_7”_Imported_Kikusui.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/05/2025.05.02_X_21_10-39.jpg,,,7”,https://nextdaykoi.com/product/7-imported-kikusui-17/,False,,$225.00,H0502X211008,,"['All Hikari Koi', '""Crystal\'s Featured Fish""', 'Hikarimoyo', 'Imported Koi', 'Kikusui', 'Koi', 'Single Fish', 'Single Koi']","['All Hikari Koi', '""Crystal\'s Featured Fish""', 'Hikarimoyo', 'Imported Koi', 'Kikusui', 'Koi', 'Single Fish', 'Single Koi']","['All Hikari Koi', '""Crystal\'s Featured Fish""', 'Hikarimoyo', 'Imported Koi', 'Kikusui', 'Koi', 'Single Fish', 'Single Koi']",,7” Imported Kikusui,6efaa88c,,nextdaykoi
,,"['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/6f141641_7”_Imported_Kujaku.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/05/2025.05.02_X_21_10-34.jpg,,,7”,https://nextdaykoi.com/product/7-imported-kujaku-15/,False,,$225.00,H0502X211007,,"['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']",,7” Imported Kujaku,6f141641,,nextdaykoi
,,"['All Hikari Koi', ""Crystal's Featured Fish"", 'Hikarimoyo', 'Imported Koi', 'Kikusui', 'Koi', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/ffb64b92_7”_Imported_Kikusui.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/05/2025.05.02_X_21_10-29.jpg,,,7”,https://nextdaykoi.com/product/7-imported-kikusui-16/,False,,$225.00,H0502X211006,,"['All Hikari Koi', '""Crystal\'s Featured Fish""', 'Hikarimoyo', 'Imported Koi', 'Kikusui', 'Koi', 'Single Fish', 'Single Koi']","['All Hikari Koi', '""Crystal\'s Featured Fish""', 'Hikarimoyo', 'Imported Koi', 'Kikusui', 'Koi', 'Single Fish', 'Single Koi']","['All Hikari Koi', '""Crystal\'s Featured Fish""', 'Hikarimoyo', 'Imported Koi', 'Kikusui', 'Koi', 'Single Fish', 'Single Koi']",,7” Imported Kikusui,ffb64b92,,nextdaykoi
,,"['Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/b5ed83dc_7”_Imported_Sanke.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/05/2025.05.02_X_21_10-24.jpg,,,7”,https://nextdaykoi.com/product/7-imported-sanke-17/,False,,$225.00,H0502X211005,,"['Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']","['Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']","['Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']",,7” Imported Sanke,b5ed83dc,,nextdaykoi
,,"['Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/a40159cf_7”_Imported_Sanke.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/05/2025.05.02_X_21_10-19.jpg,,,7”,https://nextdaykoi.com/product/7-imported-sanke-16/,False,,$225.00,H0502X211004,,"['Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']","['Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']","['Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']",,7” Imported Sanke,a40159cf,,nextdaykoi
,,"['All Hikari Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Platinum Ogon', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/89f67639_7”_Imported_Gin_Rin_Platinum_Ogon.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/05/2025.05.02_X_21_10-14.jpg,,,7”,https://nextdaykoi.com/product/7-imported-gin-rin-platinum-ogon-3/,False,,$225.00,H0502X211003,,"['All Hikari Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Platinum Ogon', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Platinum Ogon', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Platinum Ogon', 'Single Fish', 'Single Koi']",,7” Imported Gin Rin Platinum Ogon,89f67639,,nextdaykoi
,,"['All Hikari Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi', 'Yamabuk']",,,,,,,nextdaykoi_data/a2008a17_7”_Imported_Yamabuki_Ogon.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/05/2025.05.02_X_21_10-9.jpg,,,7”,https://nextdaykoi.com/product/7-imported-yamabuki-ogon-9/,False,,$225.00,H0502X211002,,"['All Hikari Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi', 'Yamabuk']","['All Hikari Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi', 'Yamabuk']","['All Hikari Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi', 'Yamabuk']",,7” Imported Yamabuki Ogon,a2008a17,,nextdaykoi
,,"['All Hikari Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Platinum Ogon', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/319e4b31_6.5”_Imported_Platinum_Ogon.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/05/2025.05.02_X_21_10-3.jpg,,,6.5”,https://nextdaykoi.com/product/6-5-imported-platinum-ogon-9/,False,,$225.00,H0502X211001,,"['All Hikari Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Platinum Ogon', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Platinum Ogon', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Platinum Ogon', 'Single Fish', 'Single Koi']",,6.5” Imported Platinum Ogon,319e4b31,,nextdaykoi
,,"['All Hikari Koi', 'Butterfly Koi', ""Crystal's Featured Fish"", 'Hikarimuji', 'Imported Koi', 'Koi', 'Platinum Ogon', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/ac49f4d6_10”_Imported_Doitsu_Platinum_Ogon_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/05/2025.05.02_D_20_10-50.jpg,,,10”,https://nextdaykoi.com/product/10-imported-doitsu-platinum-ogon-butterfly-koi/,False,,$625.00,H0502D201010,,"['All Hikari Koi', 'Butterfly Koi', '""Crystal\'s Featured Fish""', 'Hikarimuji', 'Imported Koi', 'Koi', 'Platinum Ogon', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Butterfly Koi', '""Crystal\'s Featured Fish""', 'Hikarimuji', 'Imported Koi', 'Koi', 'Platinum Ogon', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Butterfly Koi', '""Crystal\'s Featured Fish""', 'Hikarimuji', 'Imported Koi', 'Koi', 'Platinum Ogon', 'Single Fish', 'Single Koi']",,10” Imported Doitsu Platinum Ogon Butterfly Koi,ac49f4d6,,nextdaykoi
,,"['All Hikari Koi', 'Butterfly Koi', ""Crystal's Featured Fish"", 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/cab78ca1_10”_Imported_Kujaku_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/05/2025.05.02_D_20_10-45.jpg,,,10”,https://nextdaykoi.com/product/10-imported-kujaku-butterfly-koi-3/,False,,$625.00,H0502D201009,,"['All Hikari Koi', 'Butterfly Koi', '""Crystal\'s Featured Fish""', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Butterfly Koi', '""Crystal\'s Featured Fish""', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Butterfly Koi', '""Crystal\'s Featured Fish""', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']",,10” Imported Kujaku Butterfly Koi,cab78ca1,,nextdaykoi
,,"['All Hikari Koi', 'Butterfly Koi', ""Crystal's Featured Fish"", 'Hikarimuji', 'Imported Koi', 'Koi', 'Matsuba', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/2266f396_10”_Imported_Doitsu_Gin_Matsuba_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/05/2025.05.02_D_20_10-40.jpg,,,10”,https://nextdaykoi.com/product/10-imported-doitsu-gin-matsuba-butterfly-koi/,False,,$625.00,H0502D201008,,"['All Hikari Koi', 'Butterfly Koi', '""Crystal\'s Featured Fish""', 'Hikarimuji', 'Imported Koi', 'Koi', 'Matsuba', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Butterfly Koi', '""Crystal\'s Featured Fish""', 'Hikarimuji', 'Imported Koi', 'Koi', 'Matsuba', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Butterfly Koi', '""Crystal\'s Featured Fish""', 'Hikarimuji', 'Imported Koi', 'Koi', 'Matsuba', 'Single Fish', 'Single Koi']",,10” Imported Doitsu Gin Matsuba Butterfly Koi,2266f396,,nextdaykoi
,,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']",,,,,,,nextdaykoi_data/31bdd45a_10”_Imported_Kujaku_Butterfly_Koi.jpg,https://d2e07cbkdk0gwy.cloudfront.net/wp-content/uploads/2025/05/2025.05.02_D_20_10-35.jpg,,,10”,https://nextdaykoi.com/product/10-imported-kujaku-butterfly-koi/,False,,$625.00,H0502D201007,,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']","['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']",,10” Imported Kujaku Butterfly Koi,31bdd45a,,nextdaykoi
