image_path,tags,uuid,length,price_length,cleaned_price
kloubec_data/4a0bda_11.5_Kohaku_Koi_(#L1734X31).jpg,['Kohaku'],4a0bda,11.5,6,499.99
kloubec_data/6869ef_13.5_Shusui_Koi_(#L1683X26).jpg,['Shusui'],6869ef,13.5,6,349.99
kloubec_data/6c6cba_9_Showa_Koi_(#L1503X12).jpg,['Showa'],6c6cba,9.0,6,229.99
kloubec_data/7c8bf9_11_Sanke_Koi_(#L1469X6).jpg,['Sanke'],7c8bf9,11.0,6,299.99
kloubec_data/ae9384_12_Showa_Butterfly_Koi_(#K5189U3).jpg,"['Showa', 'Butterfly']",ae9384,12.0,6,399.99
kloubec_data/49e100_12_Doitsu_Platinum_Butterfly_Koi_(#E5188U3).jpg,"['Doitsu', 'Platinum', 'Butterfly']",49e100,12.0,6,899.99
kloubec_data/c61fe8_17_Kujaku_Butterfly_Koi_(#K5183U3).jpg,"['Kujaku', 'Butterfly']",c61fe8,17.0,6,699.99
kloubec_data/4ba2a4_10_Beni_Kikokuryu_Koi_(#J594X3).jpg,"['Beni', 'Kikokuryu']",4ba2a4,10.0,6,199.99
kloubec_data/b192ca_13.5_Gin_Rin_Platinum_Koi_(#K5112X35).jpg,"['Gin', 'Rin', 'Platinum']",b192ca,13.5,6,599.99
kloubec_data/4c11aa_20_Yamabuki_Ogon_Butterfly_Koi_(#K5111U3).jpg,"['Yamabuki', 'Ogon', 'Butterfly']",4c11aa,20.0,7,1499.99
kloubec_data/e519e8_12_Kujaku_Butterfly_Koi_(#J5416U5).jpg,"['Kujaku', 'Butterfly']",e519e8,12.0,6,249.99
kloubec_data/d0132a_12.5_Beni_Kumonryu_(#L1363X24).jpg,"['Beni', 'Kumonryu']",d0132a,12.5,6,299.99
kloubec_data/b1b082_10_Doitsu_Kohaku_(#L1237X34).jpg,"['Doitsu', 'Kohaku']",b1b082,10.0,6,199.99
kloubec_data/ca432a_12_Sanke_Butterfly_(#L1224X34).jpg,"['Sanke', 'Butterfly']",ca432a,12.0,6,249.99
kloubec_data/3a2a3a_11.5_Goromo_(#L1173X13).jpg,['Goromo'],3a2a3a,11.5,6,299.99
kloubec_data/314ebc_11_Gin_Rin_Kohaku_Koi_(#K5316X29).jpg,"['Gin', 'Rin', 'Kohaku']",314ebc,11.0,6,199.99
kloubec_data/609543_11_Shusui_Koi_(#J42110X42).jpg,['Shusui'],609543,11.0,6,299.99
kloubec_data/d3c364_13_Doitsu_Yamato_Nishiki_(#L1072X24).jpg,"['Doitsu', 'Yamato', 'Nishiki']",d3c364,13.0,6,399.99
kloubec_data/e9abbd_15_Yamabuki_Ogon_Butterfly_(#L1043X24).jpg,"['Yamabuki', 'Ogon', 'Butterfly']",e9abbd,15.0,6,449.99
kloubec_data/602231_17_Chagoi_Butterfly_(#L1038U6).jpg,"['Chagoi', 'Butterfly']",602231,17.0,6,799.99
kloubec_data/dcb912_10_Shusui_(#L0815X15).jpg,['Shusui'],dcb912,10.0,6,199.99
kloubec_data/c2c713_11_Doitsu_Kohaku_Koi_(#K4514X39).jpg,"['Doitsu', 'Kohaku']",c2c713,11.0,6,399.99
kloubec_data/28c403_13_Doitsu_Sanke_Koi_(#K451X39).jpg,"['Doitsu', 'Sanke']",28c403,13.0,6,249.99
kloubec_data/bb6d0c_11_Doitsu_Hariwake_Koi_(#E4214U1).jpg,"['Doitsu', 'Hariwake']",bb6d0c,11.0,5,99.99
kloubec_data/5c989e_12.5_Tancho_Sanke_Koi_(#K32522U5).jpg,"['Tancho', 'Sanke']",5c989e,12.5,6,399.99
kloubec_data/0ac84b_16_Yamabuki_Ogon_Butterfly_Koi_(#E31915U5).jpg,"['Yamabuki', 'Ogon', 'Butterfly']",0ac84b,16.0,6,699.99
kloubec_data/cfdc0a_17_Ogon_Butterfly_Koi_(#E31913U5).jpg,"['Ogon', 'Butterfly']",cfdc0a,17.0,6,749.99
kloubec_data/c04329_16_Doitsu_Kujaku_Butterfly_Koi_(#K227U5).jpg,"['Doitsu', 'Kujaku', 'Butterfly']",c04329,16.0,6,549.99
kloubec_data/41ea30_14_Kikokuryu_Koi_(#K12514U3).jpg,['Kikokuryu'],41ea30,14.0,6,469.99
kloubec_data/f5adfb_13_Ogon_Koi__(#L9099U6).jpg,['Ogon'],f5adfb,13.0,6,369.99
kloubec_data/e99ac2_10.5_Gin_Rin_Showa_Koi_#K1222(X35).jpg,"['Gin', 'Rin', 'Showa']",e99ac2,10.5,6,199.99
kloubec_data/7bc647_11_Tancho_Showa_Koi_#J1157(X35).jpg,"['Tancho', 'Showa']",7bc647,11.0,6,499.99
kloubec_data/d4dbf3_10_Showa_Butterfly_Koi_(#L8480X9).jpg,"['Showa', 'Butterfly']",d4dbf3,10.0,6,199.99
nextdaykoi_data/02f31ccb_3.5”_Imported_Shusui.jpg,"['Asagi and Shusui', 'Imported Koi', 'Koi', 'Shusui', 'Single Fish', 'Single Koi']",02f31ccb,3.5,6,30.0
nextdaykoi_data/bec4495e_3.5”_Imported_Kohaku.jpg,"['Gosanke', 'Imported Koi', 'Kohaku', 'Koi', 'Single Fish', 'Single Koi']",bec4495e,3.5,6,30.0
nextdaykoi_data/62543bb1_3.5”_Imported_Armor_Scaled_Hariwake.jpg,"['All Hikari Koi', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",62543bb1,3.5,6,30.0
nextdaykoi_data/ea7ff9e9_3.5”_Imported_Doitsu_Aka_Bekko.jpg,"['Aka Bekko', 'Bekko', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",ea7ff9e9,3.5,6,30.0
nextdaykoi_data/f6ec77bc_3.5”_Imported_Gin_Rin_Hariwake.jpg,"['All Hikari Koi', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",f6ec77bc,3.5,6,30.0
nextdaykoi_data/0b5d40ad_3”_Imported_Gin_Rin_Hariwake.jpg,"['All Hikari Koi', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",0b5d40ad,3.0,6,30.0
nextdaykoi_data/c45acfbd_3”_Imported_Doitsu_Gin_Shiro_Bekko.jpg,"['Bekko', 'Imported Koi', 'Koi', 'Shiro Bekko', 'Single Fish', 'Single Koi']",c45acfbd,3.0,6,30.0
nextdaykoi_data/5a01311a_3”_Imported_Kikusui.jpg,"['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Kikusui', 'Koi', 'Single Fish', 'Single Koi']",5a01311a,3.0,6,30.0
nextdaykoi_data/242d5fc1_3”_Imported_Gin_Rin_Kujaku.jpg,"['Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']",242d5fc1,3.0,6,30.0
nextdaykoi_data/4d701e9a_5”_Imported_Red_and_White_Telescope_Fantail.jpg,"['Fantail', 'Goldfish For Sale', 'Imported Goldfish', 'Single Fish', 'Single Goldfish']",4d701e9a,5.0,6,68.0
nextdaykoi_data/7ef0989e_4”_Imported_Calico_Telescope_Fantail.jpg,"['""Crystal\'s Featured Fish""', 'Fantail', 'Featured Goldfish', 'Goldfish For Sale', 'Imported Goldfish', 'Single Fish', 'Single Goldfish']",7ef0989e,4.0,6,68.0
nextdaykoi_data/b3f2ce04_4”_Imported_Red_and_White_Bubble_Eye.jpg,"['Bubble Eye', '""Crystal\'s Featured Fish""', 'Featured Goldfish', 'Goldfish For Sale', 'Imported Goldfish', 'Single Fish', 'Single Goldfish']",b3f2ce04,4.0,6,68.0
nextdaykoi_data/2decbec8_4”_Imported_Male_Red_Bubble_Eye.jpg,"['Bubble Eye', 'Goldfish For Sale', 'Imported Goldfish', 'Single Fish', 'Single Goldfish']",2decbec8,4.0,6,68.0
nextdaykoi_data/97d0e425_4”_Imported_Calico_Telescope_Fantail.jpg,"['Fantail', 'Goldfish For Sale', 'Imported Goldfish', 'Single Fish', 'Single Goldfish']",97d0e425,4.0,6,68.0
nextdaykoi_data/86312db0_4”_Imported_Male_Calico_Ryukin.jpg,"['""Crystal\'s Featured Fish""', 'Featured Goldfish', 'Goldfish For Sale', 'Imported Goldfish', 'Ryukin', 'Single Fish', 'Single Goldfish']",86312db0,4.0,6,68.0
nextdaykoi_data/c7a726d1_4”_Imported_Male_Calico_Ryukin.jpg,"['Goldfish For Sale', 'Imported Goldfish', 'Ryukin', 'Single Fish', 'Single Goldfish']",c7a726d1,4.0,6,68.0
nextdaykoi_data/97c425c5_4”_Imported_Male_Calico_Fantail.jpg,"['""Crystal\'s Featured Fish""', 'Fantail', 'Featured Goldfish', 'Goldfish For Sale', 'Imported Goldfish', 'Single Fish', 'Single Goldfish']",97c425c5,4.0,6,68.0
nextdaykoi_data/feb54da3_4”_Imported_Male_Calico_Ryukin.jpg,"['Goldfish For Sale', 'Imported Goldfish', 'Ryukin', 'Single Fish', 'Single Goldfish']",feb54da3,4.0,6,68.0
nextdaykoi_data/4027ac18_3.5”_Imported_Calico_Telescope_Fantail.jpg,"['Fantail', 'Goldfish For Sale', 'Imported Goldfish', 'Single Fish', 'Single Goldfish']",4027ac18,3.5,6,68.0
nextdaykoi_data/1b844753_3.5”_Imported_Calico_Ryukin.jpg,"['""Crystal\'s Featured Fish""', 'Featured Goldfish', 'Goldfish For Sale', 'Imported Goldfish', 'Ryukin', 'Single Fish', 'Single Goldfish']",1b844753,3.5,6,68.0
nextdaykoi_data/c2c30f3c_3.5”_Imported_Calico_Telescope_Fantail.jpg,"['Fantail', 'Goldfish For Sale', 'Imported Goldfish', 'Single Fish', 'Single Goldfish']",c2c30f3c,3.5,6,68.0
nextdaykoi_data/83c051ad_7”_Imported_Gin_Matsuba_Butterfly_Koi.jpg,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Matsuba', 'Single Fish', 'Single Koi']",83c051ad,7.0,7,340.0
nextdaykoi_data/115c9a34_7”_Imported_Hariwake_Butterfly_Koi.jpg,"['All Hikari Koi', 'Butterfly Koi', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",115c9a34,7.0,7,340.0
nextdaykoi_data/64c0429e_8”_Imported_Yamato_Nishiki_Butterfly_Koi.jpg,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi', 'Yamato Nishiki']",64c0429e,8.0,7,340.0
nextdaykoi_data/20143f45_8”_Imported_Kikokuryu_Butterfly_Koi.jpg,"['All Hikari Koi', 'Butterfly Koi', '""Crystal\'s Featured Fish""', 'Hikarimoyo', 'Imported Koi', 'Kikokuryu', 'Koi', 'Single Fish', 'Single Koi']",20143f45,8.0,7,340.0
nextdaykoi_data/46762047_8”_Imported_Yamato_Nishiki_Butterfly_Koi.jpg,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi', 'Yamato Nishiki']",46762047,8.0,7,340.0
nextdaykoi_data/51e0436c_8”_Imported_Heisei_Nishiki_Butterfly_Koi.jpg,"['All Hikari Koi', 'Butterfly Koi', 'Heisei Nishik', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",51e0436c,8.0,7,340.0
nextdaykoi_data/1eee5f03_8”_Imported_Gin_Rin_Yamabuki_Ogon_Butterfly_Koi.jpg,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi', 'Yamabuki']",1eee5f03,8.0,7,340.0
nextdaykoi_data/0b9d5cdf_8”_Imported_Lemon_Hariwake_Butterfly_Koi.jpg,"['All Hikari Koi', 'Butterfly Koi', '""Crystal\'s Featured Fish""', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",0b9d5cdf,8.0,7,340.0
nextdaykoi_data/e2c71072_8”_Imported_Gin_Rin_Soragoi_Butterfly_Koi.jpg,"['Butterfly Koi', 'Imported Koi', 'Kawarimono', 'Koi', 'Single Fish', 'Single Koi', 'Soragoi']",e2c71072,8.0,7,340.0
nextdaykoi_data/286e4e19_8”_Imported_Kin_Kikokuryu_Butterfly_Koi.jpg,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Kin Kikokuryu', 'Koi', 'Single Fish', 'Single Koi']",286e4e19,8.0,7,340.0
nextdaykoi_data/1a2903a7_8”_Imported_Doitsu_Platinum_Ogon_Butterfly_Koi.jpg,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Platinum Ogon', 'Single Fish', 'Single Koi']",1a2903a7,8.0,7,340.0
nextdaykoi_data/c2103973_9”_Imported_Chagoi_Butterfly_Koi.jpg,"['Butterfly Koi', 'Chagoi', 'Imported Koi', 'Kawarimono', 'Koi', 'Single Fish', 'Single Koi']",c2103973,9.0,7,340.0
nextdaykoi_data/ea874a69_8”_Imported_Kikusui.jpg,"['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Kikusui', 'Koi', 'Single Fish', 'Single Koi']",ea874a69,8.0,7,225.0
nextdaykoi_data/878f4732_8”_Imported_Gin_Rin_Soragoi.jpg,"['""Crystal\'s Featured Fish""', 'Imported Koi', 'Kawarimono', 'Koi', 'Single Fish', 'Single Koi', 'Soragoi']",878f4732,8.0,7,225.0
nextdaykoi_data/12ea6c70_8”_Imported_Doitsu_Kujaku.jpg,"['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']",12ea6c70,8.0,7,225.0
nextdaykoi_data/d1f8d640_8”_Imported_Showa.jpg,"['Gosanke', 'Imported Koi', 'Koi', 'Showa', 'Single Fish', 'Single Koi']",d1f8d640,8.0,7,225.0
nextdaykoi_data/44ee6f42_7.5”_Imported_Gin_Rin_Kujaku.jpg,"['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']",44ee6f42,7.5,7,225.0
nextdaykoi_data/2846b0a8_7.5”_Imported_Kikusui.jpg,"['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Kikusui', 'Koi', 'Single Fish', 'Single Koi']",2846b0a8,7.5,7,225.0
nextdaykoi_data/5e0b7919_7.5”_Imported_Shusui.jpg,"['Asagi and Shusui', 'Imported Koi', 'Koi', 'Shusui', 'Single Fish', 'Single Koi']",5e0b7919,7.5,7,225.0
nextdaykoi_data/6efaa88c_7”_Imported_Kikusui.jpg,"['All Hikari Koi', '""Crystal\'s Featured Fish""', 'Hikarimoyo', 'Imported Koi', 'Kikusui', 'Koi', 'Single Fish', 'Single Koi']",6efaa88c,7.0,7,225.0
nextdaykoi_data/6f141641_7”_Imported_Kujaku.jpg,"['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']",6f141641,7.0,7,225.0
nextdaykoi_data/ffb64b92_7”_Imported_Kikusui.jpg,"['All Hikari Koi', '""Crystal\'s Featured Fish""', 'Hikarimoyo', 'Imported Koi', 'Kikusui', 'Koi', 'Single Fish', 'Single Koi']",ffb64b92,7.0,7,225.0
nextdaykoi_data/b5ed83dc_7”_Imported_Sanke.jpg,"['Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']",b5ed83dc,7.0,7,225.0
nextdaykoi_data/a40159cf_7”_Imported_Sanke.jpg,"['Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']",a40159cf,7.0,7,225.0
nextdaykoi_data/89f67639_7”_Imported_Gin_Rin_Platinum_Ogon.jpg,"['All Hikari Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Platinum Ogon', 'Single Fish', 'Single Koi']",89f67639,7.0,7,225.0
nextdaykoi_data/a2008a17_7”_Imported_Yamabuki_Ogon.jpg,"['All Hikari Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi', 'Yamabuk']",a2008a17,7.0,7,225.0
nextdaykoi_data/319e4b31_6.5”_Imported_Platinum_Ogon.jpg,"['All Hikari Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Platinum Ogon', 'Single Fish', 'Single Koi']",319e4b31,6.5,7,225.0
nextdaykoi_data/ac49f4d6_10”_Imported_Doitsu_Platinum_Ogon_Butterfly_Koi.jpg,"['All Hikari Koi', 'Butterfly Koi', '""Crystal\'s Featured Fish""', 'Hikarimuji', 'Imported Koi', 'Koi', 'Platinum Ogon', 'Single Fish', 'Single Koi']",ac49f4d6,10.0,7,625.0
nextdaykoi_data/cab78ca1_10”_Imported_Kujaku_Butterfly_Koi.jpg,"['All Hikari Koi', 'Butterfly Koi', '""Crystal\'s Featured Fish""', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']",cab78ca1,10.0,7,625.0
nextdaykoi_data/2266f396_10”_Imported_Doitsu_Gin_Matsuba_Butterfly_Koi.jpg,"['All Hikari Koi', 'Butterfly Koi', '""Crystal\'s Featured Fish""', 'Hikarimuji', 'Imported Koi', 'Koi', 'Matsuba', 'Single Fish', 'Single Koi']",2266f396,10.0,7,625.0
nextdaykoi_data/31bdd45a_10”_Imported_Kujaku_Butterfly_Koi.jpg,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']",31bdd45a,10.0,7,625.0
nextdaykoi_data/e03ebe33_10”_Imported_Heisei_Nishiki_Butterfly_Koi.jpg,"['All Hikari Koi', 'Butterfly Koi', 'Heisei Nishik', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",e03ebe33,10.0,7,625.0
nextdaykoi_data/d78a0f5b_11”_Imported_Gin_Rin_Platinum_Ogon_Butterfly_Koi.jpg,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Platinum Ogon', 'Single Fish', 'Single Koi']",d78a0f5b,11.0,7,625.0
nextdaykoi_data/49645628_11”_Imported_Gin_Rin_Yamabuki_Ogon_Butterfly_Koi.jpg,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi', 'Yamabuki']",49645628,11.0,7,625.0
nextdaykoi_data/e1bcb480_12”_Imported_Lemon_Hariwake_Butterfly_Koi.jpg,"['All Hikari Koi', 'Butterfly Koi', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",e1bcb480,12.0,7,625.0
nextdaykoi_data/8d738d1c_12”_Imported_Ochiba_Shigure_Butterfly_Koi.jpg,"['Butterfly Koi', '""Crystal\'s Featured Fish""', 'Imported Koi', 'Kawarimono', 'Koi', 'Ochiba Shigure', 'Single Fish', 'Single Koi']",8d738d1c,12.0,7,625.0
nextdaykoi_data/2db19bc9_12”_Imported_Kin_Kikokuryu_Butterfly_Koi.jpg,"['All Hikari Koi', 'Butterfly Koi', '""Crystal\'s Featured Fish""', 'Hikarimoyo', 'Imported Koi', 'Kin Kikokuryu', 'Koi', 'Single Fish', 'Single Koi']",2db19bc9,12.0,7,625.0
nextdaykoi_data/5a5c93c9_10”_Imported_Male_Sanke.jpg,"['Gosanke', 'Imported Koi', 'Koi', 'Sanke', 'Single Fish', 'Single Koi']",5a5c93c9,10.0,7,500.0
nextdaykoi_data/ae5afa0d_10”_Imported_Female_Gin_Rin_Yamato_Nishiki.jpg,"['All Hikari Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi', 'Yamato Nishiki']",ae5afa0d,10.0,7,500.0
nextdaykoi_data/f6206aa0_10”_Imported_Female_Heisei_Nishiki.jpg,"['All Hikari Koi', '""Crystal\'s Featured Fish""', 'Heisei Nishiki', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",f6206aa0,10.0,7,500.0
nextdaykoi_data/160d65e9_11”_Imported_Male_Doitsu_Lemon_Hariwake.jpg,"['All Hikari Koi', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",160d65e9,11.0,7,500.0
nextdaykoi_data/923a684b_11”_Imported_Male_Doitsu_Chagoi.jpg,"['Chagoi', 'Imported Koi', 'Kawarimono', 'Koi', 'Single Fish', 'Single Koi']",923a684b,11.0,7,500.0
nextdaykoi_data/c6c9fdc6_11”_Imported_Male_Goshiki.jpg,"['""Crystal\'s Featured Fish""', 'Goshiki', 'Imported Koi', 'Koi', 'Koromo', 'Single Fish', 'Single Koi']",c6c9fdc6,11.0,7,500.0
nextdaykoi_data/81c7c0f6_12”_Imported_Female_Kin_Hi_Utsuri.jpg,"['Hi Utsuri', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi', 'Utsurimono']",81c7c0f6,12.0,7,500.0
nextdaykoi_data/a37ceeb7_12”_Imported_Male_Kumonryu.jpg,"['Imported Koi', 'Kawarimono', 'Koi', 'Kumonryu', 'Single Fish', 'Single Koi']",a37ceeb7,12.0,7,500.0
nextdaykoi_data/aeed5c9d_12”_Imported_Male_Kin_Ki_Utsuri.jpg,"['""Crystal\'s Featured Fish""', 'Imported Koi', 'Ki Utsuri', 'Koi', 'Single Fish', 'Single Koi', 'Utsurimono']",aeed5c9d,12.0,7,500.0
nextdaykoi_data/bcf1d38b_4”_Imported_Chagoi_Butterfly_Koi.jpg,"['Butterfly Koi', 'Chagoi', 'Imported Koi', 'Kawarimono', 'Koi', 'Single Fish', 'Single Koi']",bcf1d38b,4.0,6,60.0
nextdaykoi_data/177f3767_4”_Imported_Doitsu_Kujaku_Butterfly_Koi.jpg,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']",177f3767,4.0,6,60.0
nextdaykoi_data/bdf1785c_4”_Imported_Heisei_Nishiki_Butterfly_Koi.jpg,"['All Hikari Koi', 'Butterfly Koi', 'Heisei Nishiki', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",bdf1785c,4.0,6,60.0
nextdaykoi_data/607d5957_4”_Imported_Hariwake_Butterfly_Koi.jpg,"['All Hikari Koi', 'Butterfly Koi', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",607d5957,4.0,6,60.0
nextdaykoi_data/16a0c81e_4”_Imported_Hariwake_Butterfly_Koi.jpg,"['All Hikari Koi', 'Butterfly Koi', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",16a0c81e,4.0,6,60.0
nextdaykoi_data/d722ab3d_4”_Imported_Kin_Kikokuryu_Butterfly_Koi.jpg,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Kin Kikokuryu', 'Koi', 'Single Fish', 'Single Koi']",d722ab3d,4.0,6,60.0
nextdaykoi_data/bb6f719b_4”_Imported_Gin_Rin_Kujaku_Butterfly_Koi.jpg,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']",bb6f719b,4.0,6,60.0
nextdaykoi_data/f4ed412e_4”_Imported_Lemon_Hariwake_Butterfly_Koi.jpg,"['All Hikari Koi', 'Butterfly Koi', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",f4ed412e,4.0,6,60.0
nextdaykoi_data/b5c73415_3.5”_Imported_Kin_Kikokuryu_Butterfly_Koi.jpg,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Kin Kikokuryu', 'Koi', 'Single Fish', 'Single Koi']",b5c73415,3.5,6,60.0
nextdaykoi_data/331b0ec7_3.5”_Imported_Kujaku_Butterfly_Koi.jpg,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']",331b0ec7,3.5,6,60.0
nextdaykoi_data/b13dce84_3.5”_Imported_Gin_Rin_Kohaku_Butterfly_Koi.jpg,"['Butterfly Koi', 'Gosanke', 'Imported Koi', 'Kohaku', 'Koi', 'Single Fish', 'Single Koi']",b13dce84,3.5,6,60.0
nextdaykoi_data/24b2ebbd_3.5”_Imported_Ki_Matsuba_Butterfly_Koi.jpg,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimuji', 'Imported Koi', 'Koi', 'Matsuba', 'Single Fish', 'Single Koi']",24b2ebbd,3.5,6,60.0
nextdaykoi_data/fa5d07cd_5”_Imported_Gin_Rin_Kujaku_Butterfly_Koi.jpg,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']",fa5d07cd,5.0,6,85.0
nextdaykoi_data/fe61519c_5”_Imported_Kujaku_Butterfly_Koi.jpg,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']",fe61519c,5.0,6,85.0
nextdaykoi_data/c15a75bd_5”_Imported_Heisei_Nishiki_Butterfly_Koi.jpg,"['All Hikari Koi', 'Butterfly Koi', '""Crystal\'s Featured Fish""', 'Heisei Nishiki', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",c15a75bd,5.0,6,85.0
nextdaykoi_data/fc5a16d9_5”_Imported_Hariwake_Butterfly_Koi.jpg,"['All Hikari Koi', 'Butterfly Koi', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",fc5a16d9,5.0,6,85.0
nextdaykoi_data/2617f299_5”_Imported_Doitsu_Kujaku_Butterfly_Koi.jpg,"['All Hikari Koi', 'Butterfly Koi', '""Crystal\'s Featured Fish""', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']",2617f299,5.0,6,85.0
nextdaykoi_data/84319ad8_5”_Imported_Kikusui_Butterfly_Koi.jpg,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Kikusui', 'Koi', 'Single Fish', 'Single Koi']",84319ad8,5.0,6,85.0
nextdaykoi_data/78c8d254_4.5”_Imported_Doitsu_Gin_Matsuba_Butterfly_Koi.jpg,"['All Hikari Koi', 'Butterfly Koi', '""Crystal\'s Featured Fish""', 'Hikarimuji', 'Imported Koi', 'Koi', 'Matsuba', 'Single Fish', 'Single Koi']",78c8d254,4.5,6,85.0
nextdaykoi_data/feb1fe1b_4.5”_Imported_Gin_Rin_Hariwake_Butterfly_Koi.jpg,"['All Hikari Koi', 'Butterfly Koi', '""Crystal\'s Featured Fish""', 'Hariwake', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Single Fish', 'Single Koi']",feb1fe1b,4.5,6,85.0
nextdaykoi_data/762ccac5_4.5”_Imported_Kujaku_Butterfly_Koi.jpg,"['All Hikari Koi', 'Butterfly Koi', 'Hikarimoyo', 'Imported Koi', 'Koi', 'Kujaku', 'Single Fish', 'Single Koi']",762ccac5,4.5,6,85.0
nextdaykoi_data/9c154049_4.5”_Imported_Kohaku_Butterfly_Koi.jpg,"['Butterfly Koi', 'Gosanke', 'Imported Koi', 'Kohaku', 'Koi', 'Single Fish', 'Single Koi']",9c154049,4.5,6,85.0
